OrderID,Segment,ProductID,Category,SubCategory,CustomeName,Product Name,Sales,Quantity,Discount,Profit
CA-2015-161263,Corporate,OFF-AR-10004757,Office Supplies,Art,Theresa Swint,Crayola Colored Pencils,7.872,3,0.2,1.2792
CA-2015-161263,Corporate,TEC-PH-10002115,Technology,Phones,Theresa Swint,Plantronics 81402,118.782,3,0.4,-27.7158
CA-2015-161263,Corporate,OFF-FA-10003059,Office Supplies,Fasteners,Theresa Swint,Assorted Color Push Pins,1.448,1,0.2,0.2353
CA-2015-161263,Corporate,OFF-BI-10004330,Office Supplies,Binders,Theresa Swint,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,0.7,-46.225
CA-2016-157686,Consumer,FUR-CH-10001146,Furniture,Chairs,Brian DeCherney,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
US-2017-139955,Consumer,OFF-SU-10001935,Office Supplies,Supplies,Charles McCrossin,Staple remover,1.744,1,0.2,-0.3488
US-2015-150161,Home Office,OFF-BI-10001524,Office Supplies,Binders,Ross Baird,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4,0.7,-18.4624
CA-2015-144652,Home Office,OFF-AR-10003732,Office Supplies,Art,Skye Norling,Newell 333,19.46,7,0,5.0596
CA-2016-152814,Home Office,OFF-PA-10001970,Office Supplies,Paper,Erica Hernandez,Xerox 1881,29.472,3,0.2,9.9468
CA-2017-106943,Consumer,OFF-BI-10003669,Office Supplies,Binders,Frank Olsen,3M Organizer Strips,8.64,2,0.2,3.024
CA-2016-134348,Consumer,OFF-BI-10003727,Office Supplies,Binders,Maurice Satty,Avery Durable Slant Ring Binders With Label Holder,6.27,5,0.7,-4.598
CA-2016-134348,Consumer,OFF-BI-10004967,Office Supplies,Binders,Maurice Satty,Round Ring Binders,4.368,7,0.7,-3.3488
CA-2016-134348,Consumer,TEC-AC-10003447,Technology,Accessories,Maurice Satty,Micropad Numeric Keypads,31.984,2,0.2,1.999
CA-2016-161781,Home Office,OFF-AR-10000255,Office Supplies,Art,Chad Cunningham,Newell 328,40.88,7,0,10.6288
CA-2017-132521,Consumer,OFF-AP-10002191,Office Supplies,Appliances,Don Weiss,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.5888
CA-2017-132521,Consumer,OFF-ST-10001325,Office Supplies,Storage,Don Weiss,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
CA-2017-132521,Consumer,OFF-BI-10000404,Office Supplies,Binders,Don Weiss,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322
CA-2015-110016,Corporate,OFF-PA-10000349,Office Supplies,Paper,Bill Tyler,Easy-staple paper,19.92,4,0,9.3624
CA-2015-110016,Corporate,FUR-CH-10002880,Furniture,Chairs,Bill Tyler,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0,121.7601
US-2016-143819,Consumer,FUR-TA-10001095,Furniture,Tables,Karen Daniels,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208
US-2016-143819,Consumer,OFF-PA-10003127,Office Supplies,Paper,Karen Daniels,Easy-staple paper,26.38,1,0,12.1348
US-2016-143819,Consumer,OFF-ST-10003208,Office Supplies,Storage,Karen Daniels,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.2468
US-2016-143819,Consumer,TEC-MA-10003979,Technology,Machines,Karen Daniels,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,0,2400.9657
CA-2016-167584,Consumer,OFF-PA-10000029,Office Supplies,Paper,Lena Cacioppo,Xerox 224,6.48,1,0,3.1104
CA-2016-166163,Corporate,TEC-PH-10004896,Technology,Phones,Craig Yedwab,Nokia Lumia 521 (T-Mobile),71.976,3,0.2,7.1976
CA-2016-166163,Corporate,OFF-LA-10000452,Office Supplies,Labels,Craig Yedwab,Avery 488,3.15,1,0,1.512
CA-2017-158407,Corporate,FUR-FU-10001967,Furniture,Furnishings,Lindsay Williams,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
CA-2017-158407,Corporate,TEC-PH-10001819,Technology,Phones,Lindsay Williams,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2,0.2,25.1944
CA-2015-143490,Consumer,OFF-AR-10002952,Office Supplies,Art,Naresj Patel,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,0,33.642
CA-2015-143490,Consumer,TEC-PH-10000576,Technology,Phones,Naresj Patel,AT&T 1080 Corded phone,219.184,2,0.2,19.1786
CA-2015-165085,Home Office,OFF-PA-10000605,Office Supplies,Paper,Brad Thomas,Xerox 1950,28.9,5,0,14.161
CA-2015-165085,Home Office,OFF-AP-10002518,Office Supplies,Appliances,Brad Thomas,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0,103.2284
CA-2017-160423,Home Office,OFF-ST-10004340,Office Supplies,Storage,Penelope Sewall,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682
CA-2017-160423,Home Office,OFF-BI-10004001,Office Supplies,Binders,Penelope Sewall,GBC Recycled VeloBinder Covers,35.784,7,0.7,-28.6272
CA-2014-159338,Corporate,FUR-TA-10004147,Furniture,Tables,Noel Staavos,Hon 4060 Series Tables,447.84,5,0.2,11.196
CA-2016-107216,Home Office,OFF-AR-10001545,Office Supplies,Art,Paul Van Hugh,Newell 326,7.04,4,0,2.0416
CA-2016-107216,Home Office,FUR-FU-10000206,Furniture,Furnishings,Paul Van Hugh,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0,4.1031
CA-2016-107216,Home Office,TEC-AC-10001013,Technology,Accessories,Paul Van Hugh,Logitech ClearChat Comfort/USB Headset H390,29.29,1,0,9.6657
CA-2016-107216,Home Office,OFF-AR-10002255,Office Supplies,Art,Paul Van Hugh,Newell 346,8.64,3,0,2.5056
US-2017-145863,Consumer,OFF-BI-10004140,Office Supplies,Binders,Resi Pölking,Avery Non-Stick Binders,2.694,3,0.8,-4.7145
US-2017-145863,Consumer,OFF-BI-10002049,Office Supplies,Binders,Resi Pölking,UniKeep View Case Binders,2.934,3,0.8,-4.9878
CA-2016-112340,Consumer,OFF-PA-10001892,Office Supplies,Paper,Neoma Murray,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0,11.2308
US-2016-110156,Consumer,OFF-ST-10000642,Office Supplies,Storage,Eric Hoffmann,"Tennsco Lockers, Gray",100.704,6,0.2,-16.3644
US-2016-110156,Consumer,FUR-FU-10000206,Furniture,Furnishings,Eric Hoffmann,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566
US-2016-110156,Consumer,OFF-BI-10003676,Office Supplies,Binders,Eric Hoffmann,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248
US-2016-110156,Consumer,OFF-FA-10003495,Office Supplies,Fasteners,Eric Hoffmann,Staples,58.368,12,0.2,21.888
US-2016-110156,Consumer,OFF-EN-10003798,Office Supplies,Envelopes,Eric Hoffmann,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,3,0.2,13.8267
US-2016-110156,Consumer,TEC-PH-10003589,Technology,Phones,Eric Hoffmann,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186
US-2016-110156,Consumer,OFF-PA-10004735,Office Supplies,Paper,Eric Hoffmann,Xerox 1905,10.368,2,0.2,3.6288
US-2016-110156,Consumer,OFF-BI-10002609,Office Supplies,Binders,Eric Hoffmann,Avery Hidden Tab Dividers for Binding Systems,1.192,2,0.8,-2.0264
CA-2017-140585,Consumer,OFF-BI-10003364,Office Supplies,Binders,Russell Applegate,Binding Machine Supplies,46.672,2,0.2,16.3352
CA-2017-140585,Consumer,FUR-BO-10002206,Furniture,Bookcases,Russell Applegate,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
CA-2017-140585,Consumer,TEC-AC-10003610,Technology,Accessories,Russell Applegate,Logitech Illuminated - Keyboard,119.98,2,0,57.5904
CA-2016-144855,Corporate,OFF-LA-10003766,Office Supplies,Labels,Dionis Lloyd,Self-Adhesive Removable Labels,6.3,2,0,3.024
CA-2015-142755,Consumer,OFF-PA-10001970,Office Supplies,Paper,Christine Sundaresam,Xerox 1908,279.9,5,0,137.151
CA-2015-142755,Consumer,TEC-AC-10002049,Technology,Accessories,Christine Sundaresam,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591
CA-2015-142755,Consumer,OFF-PA-10000141,Office Supplies,Paper,Christine Sundaresam,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2,0,2.0492
CA-2015-142755,Consumer,OFF-EN-10004459,Office Supplies,Envelopes,Christine Sundaresam,Security-Tint Envelopes,15.28,2,0,7.4872
US-2014-147627,Consumer,TEC-PH-10001061,Technology,Phones,Hunter Lopez,Apple iPhone 5C,699.93,7,0,181.9818
US-2014-147627,Consumer,OFF-AR-10002375,Office Supplies,Art,Hunter Lopez,Newell 351,22.96,7,0,6.6584
US-2014-147627,Consumer,FUR-FU-10003194,Furniture,Furnishings,Hunter Lopez,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0,11.58
US-2014-147627,Consumer,OFF-AR-10003811,Office Supplies,Art,Hunter Lopez,Newell 327,6.63,3,0,1.7901
US-2014-147627,Consumer,OFF-EN-10001539,Office Supplies,Envelopes,Hunter Lopez,Staple envelope,23.34,3,0,10.9698
US-2014-147627,Consumer,FUR-CH-10002331,Furniture,Chairs,Hunter Lopez,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0,224.2674
CA-2015-105970,Home Office,OFF-AR-10003156,Office Supplies,Art,Pete Armstrong,50 Colored Long Pencils,10.16,1,0,2.6416
CA-2015-105970,Home Office,OFF-EN-10001532,Office Supplies,Envelopes,Pete Armstrong,Brown Kraft Recycled Envelopes,101.88,6,0,50.94
CA-2016-112102,Consumer,FUR-TA-10004086,Furniture,Tables,Brian Dahlen,KI Adjustable-Height Table,343.92,4,0,75.6624
CA-2016-112102,Consumer,OFF-PA-10000100,Office Supplies,Paper,Brian Dahlen,Xerox 1945,40.99,1,0,20.0851
CA-2016-112102,Consumer,OFF-EN-10002500,Office Supplies,Envelopes,Brian Dahlen,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0,28.755
US-2016-114776,Corporate,OFF-PA-10004100,Office Supplies,Paper,Greg Guthrie,Xerox 216,19.44,3,0,9.3312
US-2016-134908,Home Office,OFF-ST-10003479,Office Supplies,Storage,Joni Sundaresam,"Eldon Base for stackable storage shelf, platinum",124.608,4,0.2,-23.364
US-2016-134908,Home Office,OFF-LA-10000973,Office Supplies,Labels,Joni Sundaresam,Avery 502,7.56,3,0.2,2.646
US-2016-148803,Consumer,OFF-ST-10001476,Office Supplies,Storage,Lena Radford,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571
CA-2016-152170,Corporate,OFF-EN-10002831,Office Supplies,Envelopes,Frank Hawley,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,129.384
CA-2016-152170,Corporate,OFF-AP-10002350,Office Supplies,Appliances,Frank Hawley,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0,10.5504
CA-2016-152170,Corporate,OFF-PA-10001763,Office Supplies,Paper,Frank Hawley,Xerox 1896,19.98,2,0,8.991
CA-2016-152170,Corporate,OFF-AR-10003394,Office Supplies,Art,Frank Hawley,Newell 332,20.58,7,0,5.5566
CA-2016-152170,Corporate,OFF-BI-10002072,Office Supplies,Binders,Frank Hawley,Cardinal Slant-D Ring Binders,17.38,2,0,8.69
CA-2014-146969,Consumer,FUR-FU-10004188,Furniture,Furnishings,Arthur Prichep,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196
CA-2014-146969,Consumer,OFF-FA-10001561,Office Supplies,Fasteners,Arthur Prichep,Stockwell Push Pins,8.72,4,0,2.8776
CA-2014-146969,Consumer,OFF-PA-10002105,Office Supplies,Paper,Arthur Prichep,Xerox 223,6.48,1,0,3.1104
CA-2014-146969,Consumer,TEC-MA-10004241,Technology,Machines,Arthur Prichep,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.054
CA-2014-146969,Consumer,OFF-ST-10004340,Office Supplies,Storage,Arthur Prichep,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886
CA-2015-112452,Consumer,OFF-AP-10003849,Office Supplies,Appliances,Nat Carroll,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346
CA-2015-112452,Consumer,OFF-FA-10000735,Office Supplies,Fasteners,Nat Carroll,Staples,5.84,2,0,2.628
CA-2015-112452,Consumer,OFF-BI-10003350,Office Supplies,Binders,Nat Carroll,Acco Expandable Hanging Binders,12.76,2,0,5.8696
CA-2015-112452,Consumer,TEC-PH-10000307,Technology,Phones,Nat Carroll,Shocksock Galaxy S4 Armband,10.95,1,0,0.438
CA-2015-112452,Consumer,TEC-CO-10004202,Technology,Copiers,Nat Carroll,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,0,209.993
CA-2015-113971,Corporate,FUR-FU-10001852,Furniture,Furnishings,Claudia Bergmann,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528
CA-2017-160395,Corporate,OFF-AR-10003759,Office Supplies,Art,Kelly Lampkin,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,0,1.638
CA-2017-160395,Corporate,OFF-BI-10003984,Office Supplies,Binders,Kelly Lampkin,Lock-Up Easel 'Spel-Binder',159.768,7,0.2,53.9217
CA-2014-136567,Home Office,OFF-ST-10004337,Office Supplies,Storage,Penelope Sewall,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0,0
CA-2014-136567,Home Office,FUR-TA-10001932,Furniture,Tables,Penelope Sewall,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0,493.7856
CA-2014-136567,Home Office,OFF-BI-10003982,Office Supplies,Binders,Penelope Sewall,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0,29.2857
CA-2014-136567,Home Office,FUR-TA-10000617,Furniture,Tables,Penelope Sewall,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0,100.122
CA-2016-149314,Corporate,FUR-CH-10002126,Furniture,Chairs,George Bell,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,0.2,19.5184
CA-2017-147039,Consumer,OFF-AP-10000576,Office Supplies,Appliances,Alex Avila,"Belkin 325VA UPS Surge Protector, 6'",362.94,3,0,90.735
CA-2017-147039,Consumer,OFF-BI-10004654,Office Supplies,Binders,Alex Avila,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,0,5.77
CA-2014-126522,Consumer,OFF-AR-10004042,Office Supplies,Art,Larry Tron,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426
CA-2014-127964,Home Office,TEC-PH-10004700,Technology,Phones,Anne Pryor,PowerGen Dual USB Car Charger,9.99,1,0,4.5954
CA-2014-127964,Home Office,OFF-BI-10004593,Office Supplies,Binders,Anne Pryor,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872
CA-2014-127964,Home Office,OFF-BI-10003429,Office Supplies,Binders,Anne Pryor,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785
CA-2014-117709,Consumer,OFF-BI-10001294,Office Supplies,Binders,Paul MacIntyre,Fellowes Binding Cases,46.8,4,0,21.06
CA-2015-125416,Consumer,TEC-AC-10001552,Technology,Accessories,Kelly Collister,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0,49.2723
CA-2017-145226,Consumer,FUR-FU-10004952,Furniture,Furnishings,Delfina Latchford,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388
CA-2017-145226,Consumer,OFF-ST-10004123,Office Supplies,Storage,Delfina Latchford,Safco Industrial Wire Shelving System,272.94,3,0,0
CA-2017-145226,Consumer,OFF-PA-10003172,Office Supplies,Paper,Delfina Latchford,Xerox 1996,19.44,3,0,9.3312
CA-2017-145226,Consumer,OFF-ST-10002352,Office Supplies,Storage,Delfina Latchford,Iris Project Case,31.92,4,0,8.2992
US-2014-100279,Consumer,OFF-PA-10002259,Office Supplies,Paper,Scott Williamson,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.7424
CA-2014-158064,Consumer,OFF-BI-10002976,Office Supplies,Binders,Allen Armold,ACCOHIDE Binder by Acco,16.52,5,0.2,5.5755
US-2015-104430,Consumer,OFF-BI-10000301,Office Supplies,Binders,Liz Thompson,GBC Instant Report Kit,5.176,4,0.8,-7.764
CA-2015-132080,Corporate,OFF-BI-10003694,Office Supplies,Binders,Dave Poirier,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112,6,0.2,16.2864
CA-2016-161207,Home Office,OFF-SU-10000381,Office Supplies,Supplies,Adam Bellavance,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997
CA-2014-120243,Home Office,OFF-LA-10004425,Office Supplies,Labels,Alyssa Tate,Staple-on labels,11.56,4,0,5.4332
CA-2016-113621,Consumer,FUR-CH-10001270,Furniture,Chairs,Joel Eaton,Harbour Creations Steel Folding Chair,172.5,2,0,51.75
CA-2016-113621,Consumer,TEC-PH-10003931,Technology,Phones,Joel Eaton,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0,44.9925
CA-2016-168081,Home Office,TEC-AC-10003174,Technology,Accessories,Cathy Armstrong,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
CA-2014-128146,Consumer,TEC-PH-10004539,Technology,Phones,Dave Brooks,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,0,357.1911
CA-2014-128146,Consumer,OFF-AR-10001919,Office Supplies,Art,Dave Brooks,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904
CA-2017-138779,Consumer,OFF-EN-10002504,Office Supplies,Envelopes,Rob Beeghly,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386
CA-2017-138779,Consumer,TEC-PH-10003655,Technology,Phones,Rob Beeghly,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693
CA-2014-127131,Corporate,OFF-BI-10004656,Office Supplies,Binders,Harold Ryan,Peel & Stick Add-On Corner Pockets,12.096,7,0.2,4.2336
CA-2014-127131,Corporate,OFF-ST-10002344,Office Supplies,Storage,Harold Ryan,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.7176
CA-2014-127131,Corporate,OFF-PA-10001800,Office Supplies,Paper,Harold Ryan,Xerox 220,25.92,4,0,12.4416
CA-2014-127131,Corporate,OFF-ST-10000036,Office Supplies,Storage,Harold Ryan,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466
CA-2017-117212,Home Office,OFF-AP-10004532,Office Supplies,Appliances,Bradley Talbott,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184
CA-2017-117212,Home Office,TEC-PH-10004447,Technology,Phones,Bradley Talbott,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152
CA-2017-117212,Home Office,FUR-CH-10003973,Furniture,Chairs,Bradley Talbott,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
CA-2017-117212,Home Office,OFF-PA-10001970,Office Supplies,Paper,Bradley Talbott,Xerox 1908,223.92,4,0,109.7208
CA-2017-117212,Home Office,OFF-PA-10000682,Office Supplies,Paper,Bradley Talbott,Xerox 1924,23.12,4,0,11.3288
US-2015-130519,Corporate,OFF-PA-10001937,Office Supplies,Paper,Nat Gilpin,Xerox 21,15.552,3,0.2,5.4432
US-2015-130519,Corporate,FUR-FU-10002268,Furniture,Furnishings,Nat Gilpin,Ultra Door Push Plate,15.712,4,0.2,2.5532
US-2015-130519,Corporate,OFF-ST-10001321,Office Supplies,Storage,Nat Gilpin,"Decoflex Hanging Personal Folder File, Blue",24.672,2,0.2,2.1588
US-2015-130519,Corporate,FUR-FU-10003394,Furniture,Furnishings,Nat Gilpin,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988
CA-2016-130946,Consumer,TEC-AC-10001990,Technology,Accessories,Zuschuss Carroll,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892
CA-2016-130946,Consumer,FUR-CH-10004540,Furniture,Chairs,Zuschuss Carroll,Global Chrome Stack Chair,95.984,4,0.3,-4.1136
CA-2016-130946,Consumer,OFF-BI-10004995,Office Supplies,Binders,Zuschuss Carroll,GBC DocuBind P400 Electric Binding System,1088.792,4,0.8,-1850.9464
CA-2016-114727,Corporate,FUR-CH-10002335,Furniture,Chairs,Linda Southworth,Hon GuestStacker Chair,544.008,3,0.2,40.8006
CA-2016-114727,Corporate,OFF-BI-10004967,Office Supplies,Binders,Linda Southworth,Round Ring Binders,1.872,3,0.7,-1.4352
CA-2016-114727,Corporate,FUR-CH-10002331,Furniture,Chairs,Linda Southworth,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794
CA-2016-114727,Corporate,OFF-ST-10002292,Office Supplies,Storage,Linda Southworth,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.2,0
CA-2016-114727,Corporate,OFF-ST-10000689,Office Supplies,Storage,Linda Southworth,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
CA-2017-133235,Consumer,TEC-PH-10002660,Technology,Phones,Larry Hughes,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975
CA-2016-137050,Corporate,OFF-ST-10004634,Office Supplies,Storage,Steven Ward,"Personal Folder Holder, Ebony",11.21,1,0,3.363
CA-2016-137050,Corporate,OFF-BI-10002160,Office Supplies,Binders,Steven Ward,Acco Hanging Data Binders,9.144,3,0.2,3.2004
CA-2016-137050,Corporate,OFF-FA-10002988,Office Supplies,Fasteners,Steven Ward,Ideal Clamps,14.07,7,0,6.8943
CA-2016-137050,Corporate,OFF-AR-10004999,Office Supplies,Art,Steven Ward,Newell 315,41.86,7,0,10.465
CA-2016-137050,Corporate,OFF-BI-10001031,Office Supplies,Binders,Steven Ward,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836
CA-2016-137050,Corporate,FUR-BO-10004695,Furniture,Bookcases,Steven Ward,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,0.2,21.7176
US-2017-118087,Corporate,FUR-CH-10004860,Furniture,Chairs,Stefania Perrino,Global Low Back Tilter Chair,141.372,2,0.3,-48.4704
US-2017-118087,Corporate,OFF-BI-10002432,Office Supplies,Binders,Stefania Perrino,Wilson Jones Standard D-Ring Binders,3.036,2,0.7,-2.3276
US-2017-118087,Corporate,OFF-BI-10000069,Office Supplies,Binders,Stefania Perrino,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1,0.7,-3.6024
US-2017-118087,Corporate,OFF-AR-10003602,Office Supplies,Art,Stefania Perrino,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,0.2,1.5768
US-2017-118087,Corporate,TEC-AC-10004469,Technology,Accessories,Stefania Perrino,Microsoft Sculpt Comfort Mouse,95.88,3,0.2,28.764
US-2017-118087,Corporate,FUR-FU-10001867,Furniture,Furnishings,Stefania Perrino,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024
US-2017-118087,Corporate,TEC-AC-10003174,Technology,Accessories,Stefania Perrino,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
US-2017-118087,Corporate,TEC-PH-10002200,Technology,Phones,Stefania Perrino,Samsung Galaxy Note 2,1931.958,7,0.4,-386.3916
CA-2014-110184,Home Office,OFF-ST-10000107,Office Supplies,Storage,Ben Ferrer,Fellowes Super Stor/Drawer,249.75,9,0,44.955
