RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomeID,CustomeName
1318,CA-2017-157651,12/10/17,12/14/17,Standard Class,HA-14920,Helen Andreada
1319,CA-2014-160773,07/01/14,07/05/14,Standard Class,LW-16825,Laurel Workman
1320,CA-2014-160773,07/01/14,07/05/14,Standard Class,LW-16825,Laurel Workman
1321,CA-2017-167703,02/03/17,02/08/17,Standard Class,MC-17575,Matt Collins
1322,CA-2017-167703,02/03/17,02/08/17,Standard Class,MC-17575,Matt Collins
1323,CA-2017-121804,03/03/17,03/08/17,Standard Class,LP-17095,Liz Preis
1324,CA-2017-162635,10/09/17,10/10/17,First Class,EB-14170,Evan Bailliet
1325,CA-2014-107153,09/28/14,10/03/14,Standard Class,GZ-14545,George Zrebassa
1326,US-2014-117058,05/27/14,05/30/14,First Class,LE-16810,Laurel Elliston
1327,CA-2015-120439,06/14/15,06/18/15,Standard Class,AD-10180,Alan Dominguez
1328,CA-2016-128258,03/30/16,04/01/16,First Class,CP-12085,Cathy Prescott
1329,CA-2017-106033,10/15/17,10/18/17,Second Class,FG-14260,Frank Gastineau
1330,CA-2016-142762,05/23/16,05/27/16,Standard Class,LD-17005,Lisa DeCherney
1331,CA-2017-127705,06/02/17,06/06/17,Standard Class,AB-10255,Alejandro Ballentine
1332,CA-2017-127705,06/02/17,06/06/17,Standard Class,AB-10255,Alejandro Ballentine
1333,CA-2014-122567,02/16/14,02/21/14,Standard Class,MN-17935,Michael Nguyen
1334,CA-2014-122567,02/16/14,02/21/14,Standard Class,MN-17935,Michael Nguyen
1335,CA-2014-121664,05/06/14,05/10/14,Standard Class,HP-14815,Harold Pawlan
1336,CA-2016-122133,05/16/16,05/23/16,Standard Class,JR-15670,Jim Radford
1337,US-2017-123281,04/02/17,04/07/17,Standard Class,JF-15190,Jamie Frazer
1338,CA-2017-100524,03/31/17,04/02/17,Second Class,CM-12115,Chad McGuire
1339,CA-2017-100524,03/31/17,04/02/17,Second Class,CM-12115,Chad McGuire
1340,CA-2017-100524,03/31/17,04/02/17,Second Class,CM-12115,Chad McGuire
1341,CA-2017-113481,01/02/17,01/04/17,First Class,AS-10045,Aaron Smayling
1342,CA-2017-113481,01/02/17,01/04/17,First Class,AS-10045,Aaron Smayling
1343,CA-2017-113481,01/02/17,01/04/17,First Class,AS-10045,Aaron Smayling
1344,CA-2015-131758,05/28/15,06/01/15,Standard Class,KB-16315,Karl Braun
1345,CA-2015-131758,05/28/15,06/01/15,Standard Class,KB-16315,Karl Braun
1346,CA-2014-118339,03/17/14,03/24/14,Standard Class,BN-11515,Bradley Nguyen
1347,CA-2014-118339,03/17/14,03/24/14,Standard Class,BN-11515,Bradley Nguyen
1348,CA-2014-118339,03/17/14,03/24/14,Standard Class,BN-11515,Bradley Nguyen
1349,CA-2014-118339,03/17/14,03/24/14,Standard Class,BN-11515,Bradley Nguyen
1350,CA-2014-118339,03/17/14,03/24/14,Standard Class,BN-11515,Bradley Nguyen
1351,CA-2014-153976,10/03/14,10/08/14,Second Class,BP-11290,Beth Paige
1352,CA-2016-162901,03/28/16,03/31/16,First Class,AS-10045,Aaron Smayling
1353,CA-2017-162978,05/04/17,05/09/17,Standard Class,LW-16990,Lindsay Williams
1354,CA-2017-162978,05/04/17,05/09/17,Standard Class,LW-16990,Lindsay Williams
1355,CA-2017-162978,05/04/17,05/09/17,Standard Class,LW-16990,Lindsay Williams
1356,US-2014-160444,07/05/14,07/05/14,Same Day,DC-12850,Dan Campbell
1357,US-2014-160444,07/05/14,07/05/14,Same Day,DC-12850,Dan Campbell
1358,CA-2016-145247,05/05/16,05/07/16,First Class,ND-18370,Natalie DeCherney
1359,CA-2017-160045,04/26/17,04/27/17,First Class,LB-16735,Larry Blacks
1360,US-2014-151925,09/26/14,10/01/14,Second Class,KT-16465,Kean Takahito
1361,CA-2017-125199,10/19/17,10/25/17,Standard Class,HM-14860,Harry Marie
1362,CA-2017-125199,10/19/17,10/25/17,Standard Class,HM-14860,Harry Marie
1363,CA-2017-125199,10/19/17,10/25/17,Standard Class,HM-14860,Harry Marie
1364,US-2017-155425,11/10/17,11/11/17,First Class,AB-10600,Ann Blume
1365,US-2017-155425,11/10/17,11/11/17,First Class,AB-10600,Ann Blume
1366,US-2017-155425,11/10/17,11/11/17,First Class,AB-10600,Ann Blume
1367,US-2017-155425,11/10/17,11/11/17,First Class,AB-10600,Ann Blume
1368,US-2017-155425,11/10/17,11/11/17,First Class,AB-10600,Ann Blume
1369,CA-2017-133249,07/08/17,07/11/17,First Class,SZ-20035,Sam Zeldin
1370,US-2015-103471,12/24/15,12/28/15,Standard Class,JR-15670,Jim Radford
1371,US-2015-103471,12/24/15,12/28/15,Standard Class,JR-15670,Jim Radford
1372,CA-2017-136672,03/07/17,03/12/17,Standard Class,MG-17890,Michael Granlund
1373,US-2014-157021,04/01/14,04/06/14,Second Class,KM-16720,Kunst Miller
1374,US-2014-157021,04/01/14,04/06/14,Second Class,KM-16720,Kunst Miller
1375,CA-2015-120362,09/14/15,09/19/15,Standard Class,CA-12265,Christina Anderson
1376,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1377,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1378,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1379,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1380,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1381,CA-2014-126361,08/04/14,08/09/14,Second Class,VD-21670,Valerie Dominguez
1382,US-2016-100566,09/03/16,09/09/16,Standard Class,JK-16120,Julie Kriz
1383,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1384,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1385,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1386,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1387,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1388,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1389,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1390,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1391,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1392,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1393,US-2016-108504,02/05/16,02/05/16,Same Day,PP-18955,Paul Prost
1394,CA-2017-124828,07/03/17,07/04/17,First Class,YS-21880,Yana Sorensen
1395,US-2017-117247,10/09/17,10/14/17,Standard Class,CK-12760,Cyma Kinney
1396,US-2017-117247,10/09/17,10/14/17,Standard Class,CK-12760,Cyma Kinney
1397,CA-2016-124485,11/24/16,11/26/16,First Class,NC-18340,Nat Carroll
1398,CA-2016-124485,11/24/16,11/26/16,First Class,NC-18340,Nat Carroll
1399,CA-2016-124485,11/24/16,11/26/16,First Class,NC-18340,Nat Carroll
1400,CA-2016-124485,11/24/16,11/26/16,First Class,NC-18340,Nat Carroll
1401,CA-2016-159212,11/01/16,11/05/16,Standard Class,KM-16375,Katherine Murray
1402,CA-2016-159212,11/01/16,11/05/16,Standard Class,KM-16375,Katherine Murray
1403,US-2016-161396,04/19/16,04/25/16,Standard Class,GM-14455,Gary Mitchum
1404,US-2016-161396,04/19/16,04/25/16,Standard Class,GM-14455,Gary Mitchum
1405,US-2014-118486,04/06/14,04/08/14,First Class,SD-20485,Shirley Daniels
1406,US-2014-118486,04/06/14,04/08/14,First Class,SD-20485,Shirley Daniels
1407,US-2014-118486,04/06/14,04/08/14,First Class,SD-20485,Shirley Daniels
1408,CA-2016-130407,09/02/16,09/06/16,Standard Class,KD-16270,Karen Daniels
1409,CA-2016-130407,09/02/16,09/06/16,Standard Class,KD-16270,Karen Daniels
1410,US-2016-122245,09/25/16,09/30/16,Standard Class,AB-10105,Adrian Barton
1411,CA-2017-105144,11/04/17,11/11/17,Standard Class,SZ-20035,Sam Zeldin
1412,CA-2016-136329,07/09/16,07/13/16,Standard Class,JD-15895,Jonathan Doherty
1413,CA-2016-136329,07/09/16,07/13/16,Standard Class,JD-15895,Jonathan Doherty
1414,CA-2014-146640,06/30/14,07/05/14,Standard Class,HA-14905,Helen Abelman
1415,CA-2017-115994,01/28/17,01/31/17,Second Class,BT-11305,Beth Thompson
1416,CA-2017-115994,01/28/17,01/31/17,Second Class,BT-11305,Beth Thompson
1417,CA-2015-126697,09/21/15,09/24/15,First Class,SV-20815,Stuart Van
1418,CA-2015-126697,09/21/15,09/24/15,First Class,SV-20815,Stuart Van
1419,CA-2015-126697,09/21/15,09/24/15,First Class,SV-20815,Stuart Van
1420,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1421,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1422,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1423,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1424,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1425,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1426,CA-2015-124800,09/26/15,09/30/15,Standard Class,RW-19540,Rick Wilson
1427,US-2015-164448,10/31/15,11/04/15,Second Class,DK-12835,Damala Kotsonis
1428,US-2015-164448,10/31/15,11/04/15,Second Class,DK-12835,Damala Kotsonis
1429,US-2015-164448,10/31/15,11/04/15,Second Class,DK-12835,Damala Kotsonis
1430,US-2015-164448,10/31/15,11/04/15,Second Class,DK-12835,Damala Kotsonis
1431,CA-2017-122700,11/26/17,11/30/17,Standard Class,LT-17110,Liz Thompson
1432,CA-2014-120768,12/19/14,12/21/14,Second Class,IM-15070,Irene Maddox
1433,CA-2014-120768,12/19/14,12/21/14,Second Class,IM-15070,Irene Maddox
1434,CA-2014-120768,12/19/14,12/21/14,Second Class,IM-15070,Irene Maddox
1435,US-2016-153129,12/26/16,12/30/16,Standard Class,FP-14320,Frank Preis
1436,CA-2017-106852,06/20/17,06/27/17,Standard Class,ST-20530,Shui Tom
1437,CA-2017-106852,06/20/17,06/27/17,Standard Class,ST-20530,Shui Tom
1438,CA-2015-139731,10/15/15,10/15/15,Same Day,JE-15745,Joel Eaton
1439,CA-2015-139731,10/15/15,10/15/15,Same Day,JE-15745,Joel Eaton
1440,CA-2017-122735,04/12/17,04/15/17,Second Class,BD-11320,Bill Donatelli
1441,CA-2017-122735,04/12/17,04/15/17,Second Class,BD-11320,Bill Donatelli
1442,CA-2017-128160,12/19/17,12/24/17,Second Class,MM-17920,Michael Moore
1443,CA-2017-117695,08/05/17,08/08/17,First Class,PW-19030,Pauline Webber
1444,CA-2015-166135,10/01/15,10/06/15,Standard Class,SC-20440,Shaun Chance
1445,CA-2016-133725,05/23/16,05/28/16,Standard Class,KL-16645,Ken Lonsdale
1446,CA-2017-102337,06/13/17,06/16/17,First Class,SD-20485,Shirley Daniels
1447,CA-2017-102337,06/13/17,06/16/17,First Class,SD-20485,Shirley Daniels
1448,CA-2017-102337,06/13/17,06/16/17,First Class,SD-20485,Shirley Daniels
1449,US-2014-112564,04/23/14,04/24/14,First Class,TS-21160,Theresa Swint
1450,CA-2015-145821,05/01/15,05/07/15,Standard Class,JB-15400,Jennifer Braxton
1451,US-2015-160150,07/19/15,07/20/15,First Class,TS-21085,Thais Sissman
1452,CA-2016-133711,11/26/16,11/29/16,First Class,MC-17425,Mark Cousins
1453,CA-2016-133711,11/26/16,11/29/16,First Class,MC-17425,Mark Cousins
1454,CA-2016-133711,11/26/16,11/29/16,First Class,MC-17425,Mark Cousins
1455,CA-2016-133711,11/26/16,11/29/16,First Class,MC-17425,Mark Cousins
1456,CA-2017-148474,06/12/17,06/19/17,Standard Class,ME-17320,Maria Etezadi
1457,CA-2017-148474,06/12/17,06/19/17,Standard Class,ME-17320,Maria Etezadi
1458,CA-2015-111297,08/17/15,08/21/15,Standard Class,SC-20440,Shaun Chance
1459,CA-2016-123722,09/25/16,10/01/16,Standard Class,NH-18610,Nicole Hansen
1460,CA-2014-155271,05/04/14,05/04/14,Same Day,AA-10480,Andrew Allen
1461,CA-2015-119907,12/01/15,12/08/15,Standard Class,LC-17140,Logan Currie
1462,US-2016-128902,03/11/16,03/15/16,Standard Class,MB-18085,Mick Brown
1463,CA-2016-152289,08/26/16,08/28/16,First Class,LC-16930,Linda Cazamias
1464,CA-2016-152289,08/26/16,08/28/16,First Class,LC-16930,Linda Cazamias
1465,US-2016-104794,12/16/16,12/19/16,First Class,KD-16495,Keith Dawkins
1466,CA-2014-151708,08/08/14,08/14/14,Standard Class,MB-17305,Maria Bertelson
1467,CA-2014-151708,08/08/14,08/14/14,Standard Class,MB-17305,Maria Bertelson
1468,CA-2015-100769,05/16/15,05/16/15,Same Day,TH-21550,Tracy Hopkins
1469,CA-2017-139199,12/09/17,12/13/17,Standard Class,DK-12835,Damala Kotsonis
1470,CA-2017-139199,12/09/17,12/13/17,Standard Class,DK-12835,Damala Kotsonis
1471,CA-2017-139199,12/09/17,12/13/17,Standard Class,DK-12835,Damala Kotsonis
1472,US-2015-161466,09/24/15,09/27/15,Second Class,ON-18715,Odella Nelson
1473,CA-2017-164959,07/11/17,07/15/17,Standard Class,KN-16390,Katherine Nockton
1474,US-2015-105676,12/01/15,12/02/15,Same Day,NM-18520,Neoma Murray
1475,CA-2016-113138,11/19/16,11/25/16,Standard Class,NP-18685,Nora Pelletier
1476,CA-2016-113138,11/19/16,11/25/16,Standard Class,NP-18685,Nora Pelletier
1477,US-2017-104955,03/19/17,03/24/17,Standard Class,CG-12040,Catherine Glotzbach
1478,CA-2016-121958,11/13/16,11/17/16,Standard Class,CS-12505,Cindy Stewart
1479,CA-2017-121468,11/19/17,11/20/17,First Class,KD-16345,Katherine Ducich
1480,US-2016-108455,12/02/16,12/08/16,Standard Class,MK-18160,Mike Kennedy
1481,US-2016-108455,12/02/16,12/08/16,Standard Class,MK-18160,Mike Kennedy
1482,US-2016-108455,12/02/16,12/08/16,Standard Class,MK-18160,Mike Kennedy
1483,CA-2017-101210,08/25/17,08/28/17,Second Class,DW-13540,Don Weiss
1484,CA-2017-101210,08/25/17,08/28/17,Second Class,DW-13540,Don Weiss
1485,US-2016-108098,10/14/16,10/18/16,Standard Class,CP-12340,Christine Phan
1486,CA-2014-119032,11/27/14,12/03/14,Standard Class,MS-17770,Maxwell Schwartz
1487,CA-2015-140410,11/03/15,11/07/15,Standard Class,CM-12655,Corinna Mitchell
1488,CA-2015-140410,11/03/15,11/07/15,Standard Class,CM-12655,Corinna Mitchell
1489,CA-2015-140410,11/03/15,11/07/15,Standard Class,CM-12655,Corinna Mitchell
1490,CA-2014-136280,11/29/14,12/06/14,Standard Class,Co-12640,Corey-Lock
1491,CA-2017-151911,04/30/17,05/05/17,Second Class,DL-13495,Dionis Lloyd
1492,CA-2017-166436,11/24/17,11/28/17,Standard Class,TS-21370,Todd Sumrall
1493,CA-2017-166436,11/24/17,11/28/17,Standard Class,TS-21370,Todd Sumrall
1494,CA-2017-139661,10/30/17,11/03/17,Standard Class,JW-15220,Jane Waco
1495,CA-2014-123925,12/17/14,12/19/14,Second Class,RF-19840,Roy Französisch
1496,CA-2017-152485,09/04/17,09/08/17,Standard Class,JD-15790,John Dryer
1497,CA-2017-152485,09/04/17,09/08/17,Standard Class,JD-15790,John Dryer
1498,CA-2017-152485,09/04/17,09/08/17,Standard Class,JD-15790,John Dryer
1499,CA-2016-141586,10/17/16,10/20/16,First Class,NK-18490,Neil Knudson
1500,CA-2017-130386,11/12/17,11/18/17,Standard Class,NG-18430,Nathan Gelder
1501,CA-2017-130386,11/12/17,11/18/17,Standard Class,NG-18430,Nathan Gelder
1502,CA-2017-130386,11/12/17,11/18/17,Standard Class,NG-18430,Nathan Gelder
1503,CA-2016-100468,11/24/16,12/01/16,Standard Class,AT-10435,Alyssa Tate
1504,CA-2016-100468,11/24/16,12/01/16,Standard Class,AT-10435,Alyssa Tate
1505,CA-2015-153388,08/01/15,08/07/15,Standard Class,PC-19000,Pauline Chand
1506,CA-2015-153388,08/01/15,08/07/15,Standard Class,PC-19000,Pauline Chand
1507,CA-2017-154935,12/24/17,12/29/17,Standard Class,AR-10540,Andy Reiter
1508,CA-2016-134208,09/17/16,09/23/16,Standard Class,CS-12505,Cindy Stewart
1509,CA-2017-108294,12/10/17,12/10/17,Same Day,LS-16975,Lindsay Shagiari
1510,CA-2017-103611,09/12/17,09/15/17,First Class,JM-15535,Jessica Myrick
1511,CA-2017-100384,06/24/17,07/01/17,Standard Class,NH-18610,Nicole Hansen
1512,CA-2017-100384,06/24/17,07/01/17,Standard Class,NH-18610,Nicole Hansen
1513,CA-2017-112809,08/18/17,08/22/17,Standard Class,RA-19915,Russell Applegate
1514,CA-2017-112809,08/18/17,08/22/17,Standard Class,RA-19915,Russell Applegate
1515,CA-2017-112809,08/18/17,08/22/17,Standard Class,RA-19915,Russell Applegate
1516,US-2017-160759,12/11/17,12/17/17,Standard Class,AI-10855,Arianne Irving
1517,CA-2017-148446,12/10/17,12/14/17,Second Class,MC-17845,Michael Chen
1518,CA-2014-111059,02/03/14,02/06/14,Second Class,TB-21400,Tom Boeckenhauer
1519,CA-2014-111059,02/03/14,02/06/14,Second Class,TB-21400,Tom Boeckenhauer
1520,CA-2017-116204,02/11/17,02/14/17,Second Class,VW-21775,Victoria Wilson
1521,CA-2017-109946,04/16/17,04/21/17,Standard Class,PL-18925,Paul Lucas
1522,CA-2015-144806,12/06/15,12/11/15,Standard Class,GH-14425,Gary Hwang
1523,CA-2015-144806,12/06/15,12/11/15,Standard Class,GH-14425,Gary Hwang
1524,CA-2015-144806,12/06/15,12/11/15,Standard Class,GH-14425,Gary Hwang
1525,CA-2015-144806,12/06/15,12/11/15,Standard Class,GH-14425,Gary Hwang
1526,CA-2015-144806,12/06/15,12/11/15,Standard Class,GH-14425,Gary Hwang
1527,CA-2016-122392,07/22/16,07/27/16,Standard Class,CJ-12010,Caroline Jumper
1528,CA-2016-122392,07/22/16,07/27/16,Standard Class,CJ-12010,Caroline Jumper
1529,CA-2015-148432,11/07/15,11/10/15,Second Class,MC-18130,Mike Caudle
1530,CA-2015-148432,11/07/15,11/10/15,Second Class,MC-18130,Mike Caudle
1531,CA-2015-103793,03/26/15,03/31/15,Standard Class,BV-11245,Benjamin Venier
1532,CA-2017-159884,08/31/17,09/05/17,Standard Class,JF-15490,Jeremy Farry
1533,CA-2017-159884,08/31/17,09/05/17,Standard Class,JF-15490,Jeremy Farry
1534,CA-2016-139885,12/04/16,12/08/16,Standard Class,EB-13840,Ellis Ballard
1535,CA-2017-124086,02/10/17,02/14/17,Standard Class,MP-18175,Mike Pelletier
1536,CA-2016-112389,10/29/16,11/02/16,Standard Class,JM-15655,Jim Mitchum
1537,CA-2016-112389,10/29/16,11/02/16,Standard Class,JM-15655,Jim Mitchum
1538,CA-2017-121888,09/15/17,09/17/17,Second Class,CL-11890,Carl Ludwig
1539,CA-2017-121888,09/15/17,09/17/17,Second Class,CL-11890,Carl Ludwig
1540,CA-2017-121888,09/15/17,09/17/17,Second Class,CL-11890,Carl Ludwig
1541,CA-2017-121888,09/15/17,09/17/17,Second Class,CL-11890,Carl Ludwig
1542,CA-2014-166884,03/11/14,03/16/14,Second Class,CK-12205,Chloris Kastensmidt
1543,CA-2014-166884,03/11/14,03/16/14,Second Class,CK-12205,Chloris Kastensmidt
1544,CA-2014-107181,02/04/14,02/08/14,Standard Class,DB-13270,Deborah Brumfield
1545,CA-2014-107181,02/04/14,02/08/14,Standard Class,DB-13270,Deborah Brumfield
1546,CA-2014-150245,12/31/14,01/04/15,Second Class,PC-18745,Pamela Coakley
1547,CA-2015-111395,11/23/15,11/27/15,Standard Class,VB-21745,Victoria Brennan
1548,CA-2015-111395,11/23/15,11/27/15,Standard Class,VB-21745,Victoria Brennan
1549,CA-2015-111395,11/23/15,11/27/15,Standard Class,VB-21745,Victoria Brennan
1550,CA-2014-134278,07/06/14,07/08/14,First Class,EP-13915,Emily Phan
1551,US-2017-124926,11/13/17,11/18/17,Second Class,ME-17320,Maria Etezadi
1552,CA-2016-159345,06/17/16,06/22/16,Standard Class,IG-15085,Ivan Gibson
1553,CA-2014-130274,05/03/14,05/05/14,First Class,JS-15940,Joni Sundaresam
1554,CA-2017-158386,10/16/17,10/21/17,Standard Class,BO-11425,Bobby Odegard
1555,CA-2015-111507,02/06/15,02/13/15,Standard Class,VW-21775,Victoria Wilson
1556,CA-2017-120761,09/04/17,09/08/17,Standard Class,AB-10150,Aimee Bixby
1557,CA-2016-109176,05/09/16,05/15/16,Standard Class,JW-16075,Julia West
1558,CA-2016-109176,05/09/16,05/15/16,Standard Class,JW-16075,Julia West
1559,CA-2015-112116,03/16/15,03/18/15,Second Class,JE-15475,Jeremy Ellison
1560,CA-2016-126809,04/09/16,04/13/16,Standard Class,EB-13750,Edward Becker
1561,CA-2014-105172,04/04/14,04/09/14,Standard Class,PK-18910,Paul Knutson
1562,CA-2017-107293,09/05/17,09/06/17,First Class,CS-12400,Christopher Schild
1563,US-2017-102890,06/30/17,06/30/17,Same Day,SG-20470,Sheri Gordon
1564,CA-2015-158554,11/09/15,11/09/15,Same Day,CM-12190,Charlotte Melton
1565,CA-2014-116239,03/04/14,03/04/14,Same Day,CL-12565,Clay Ludtke
1566,CA-2015-132101,03/19/15,03/25/15,Standard Class,JO-15550,Jesus Ocampo
1567,CA-2015-129112,11/29/15,11/30/15,First Class,AW-10840,Anthony Witt
1568,CA-2015-129112,11/29/15,11/30/15,First Class,AW-10840,Anthony Witt
1569,US-2017-152002,06/11/17,06/11/17,Same Day,DV-13465,Dianna Vittorini
1570,CA-2017-165029,11/26/17,11/30/17,Standard Class,AH-10075,Adam Hart
1571,US-2014-157385,11/23/14,11/25/14,First Class,SC-20095,Sanjit Chand
1572,US-2014-157385,11/23/14,11/25/14,First Class,SC-20095,Sanjit Chand
1573,US-2014-157385,11/23/14,11/25/14,First Class,SC-20095,Sanjit Chand
1574,US-2014-157385,11/23/14,11/25/14,First Class,SC-20095,Sanjit Chand
1575,CA-2014-101602,12/15/14,12/18/14,First Class,MC-18100,Mick Crebagga
1576,CA-2014-101602,12/15/14,12/18/14,First Class,MC-18100,Mick Crebagga
1577,CA-2016-109057,04/22/16,04/27/16,Standard Class,TT-21460,Tonja Turnell
1578,CA-2016-154403,05/23/16,05/27/16,Standard Class,AP-10720,Anne Pryor
1579,CA-2016-102456,02/27/16,03/01/16,First Class,DL-12865,Dan Lawera
1580,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1581,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1582,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1583,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1584,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1585,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1586,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1587,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1588,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1589,CA-2015-131338,08/09/15,08/12/15,First Class,NP-18325,Naresj Patel
1590,CA-2016-109911,05/12/16,05/16/16,Standard Class,VG-21805,Vivek Grady
1591,US-2016-132423,04/15/16,04/19/16,Standard Class,MY-18295,Muhammed Yedwab
1592,US-2016-132423,04/15/16,04/19/16,Standard Class,MY-18295,Muhammed Yedwab
1593,CA-2015-122826,06/23/15,06/25/15,Second Class,RD-19480,Rick Duston
1594,CA-2014-117317,10/19/14,10/19/14,Same Day,JF-15490,Jeremy Farry
1595,CA-2015-118423,03/24/15,03/27/15,First Class,DP-13390,Dennis Pardue
1596,CA-2017-149181,05/08/17,05/12/17,Standard Class,MD-17350,Maribeth Dona
